rest_id,rest_name
20193534,Pizza@99
19747013,Wendy's
19265757,Sardarji Londonwaley
18673348,"Frozen Bottle - Milkshakes, Desserts and Ice Cream"
51450,Amma's Pastries
60760,Priyadarshini Grand
18939790,Vijayalakshmi Veg
59366,Rolls On Wheels
20376336,The Pizza Bakery
18237912,Barbeque Nation
50097,Baskin Robbins
20011440,Great Indian Khichdi by EatFit
19727521,Glen's Bakehouse
19716004,Big Bowl Company
18418538,Shanthi Sagar
19411482,LunchBox - Meals and Thalis
20212244,Biryani Blues
20200418,Theobroma
20263685,Meghduth Biryanis
20146036,ZAZA 22 Spice Awadhi Biryani
20146037,NH1 Bowls - Highway To North
52676,New Uncle Kitchen
19684332,WOW! China
19230166,The Biryani Life
18419851,New Shanthi Sagar
19622638,Samosa Party
18856915,UBQ By Barbeque Nation
20351917,Smoor
20005251,The Dessert Heaven - Pure Veg
52673,New Agarwal Bhavan
54408,Indraprastha Restaurant
19673001,Zomoz - The Momo Company
57451,Chai Point
19477016,Dande's Hyderabad Biryani
19720519,Nadan Pothichoru
56628,Ayodhya Sagar
18942978,The Good Bowl
19467818,Momoz
19528195,The Parotta Combo
20145763,Mealful Rolls - India's Biggest Rolls
20384421,Chaat Street
19528272,Imperio Combo King
19619093,Keventers - Milkshakes & Desserts
54627,Mad Over Donuts
19873865,ITC Master Chef Creations
53045,Gokul Veg
19473780,Chinese BAE
54193,Chung Wah
20415252,Donne Biryani Palace
19481424,Basmati Biriyani Nation
18657255,Wok Chow
19891874,Chaayos Chai+Snacks=Relax
18487189,Cream Stone Ice Cream
20320617,Yumlane Pizza
56001,Priyadarshini Veg
20406522,Hotel N.G.T Non Veg
58723,Starbucks Coffee
51488,Nisarga
20146033,LeanCrust Pizza- ThinCrust Experts
56479,Krispy Kreme
19528128,Chetty's Corner
19155921,Just Shawarma
18989809,Antarastriya
18551737,Sweet Truth - Cake and Desserts
18125398,Ibaco
18480520,Le Arabia
19476422,Kadak Biryanis & Grill
20145754,Itminaan Matka Biryani - Slow Cooked
59581,Shanthi Sagar
18216698,Sreeraj Lassi Bar
18418544,Rolls Kitchen
59574,Flavors of North
20197585,Pure Veg Meals by Lunchbox
18927778,Q3 Food Corner
19966536,GOPIZZA
19815317,E2P Italian Pizza & Burger
19124358,Mangalore Lunch Home
18418532,Nammura Upachara
50239,Casino Restaurant
20296834,The Filter Coffee
19074753,AB's - Absolute Barbecues
59109,Khan Saheb Grills and Rolls
53178,Toscano
18366665,Bucket Biryani
20078788,Ghee Tadka Khichdi
20226855,Dil Punjabi
19454702,Hotel Udupi Garden
59175,Aubree
19872585,The Cake Fancy
19872631,The Cake Deluxe
52713,1522 - The Pub
18966993,RS Shiv Sagar
53179,Mainland China
19860138,Kolkata No. 1 Kati Rolls
19633192,Aligarh House by EatFit
19006047,Hotel Aasare
20376335,Paris Panini - Gourmet Sandwiches
18375531,Fanoos
19293176,Brik Oven
18198879,Chaatimes
19011671,Malugudi's Donne Biriyani
19187276,Empire Juices and Desserts
19745364,D-Zaprino
19564291,Shawarma Time
19716005,The Momo Co.
20305519,NOTO - Healthy Ice Cream
19473784,Chopstick
18426395,Sultan Rolls & Sandwiches
51649,Akshaya Deluxe
55829,Cafe Coffee Day
19481449,Basmati Express
18582085,Delhi Restaurant & Chaat
19137475,Belgian Waffle Factory
57530,Kolkata Kati Roll
20358099,Bombay Kulfi
20424320,Crusto's - Cheese Burst Pizza
19528204,Schezwan Hub
20246864,Goila Butter Chicken
18232664,Delhi Mess
19282736,Milano Ice Cream
19818254,Shree Chinese Corner
61443,Aastha Bengali Mess
52333,Jalpaan
20035714,Third Wave Coffee
19286677,Udupi Ruchi Grand
18487171,Tripti Hotel & Restaurant
20011265,Home Plate by EatFit
19067506,Lassi Corner
19711583,Oh! Calcutta
55027,Calcutta Victoria Chat House
54199,Calicut Restaurant
53288,Shetty Lunch Home
19818077,Udupi Garden
20040085,Green Onion
19675479,Haka
18577661,Firangi Bake
19528246,Biryani Mount
20320507,Kulfi Shulfi- Kulfis and Ice Cream
19727916,Ajji Pork Hotel
19327396,SLAY Coffee
19557415,Chef Bakers
18937506,Om Meals & Paratha Junction
19829475,Punjabites By Empire
20320616,FB Café By Frozen Bottle
50542,Kabab Manor
20212069,Bowl 99
19875304,Maharaja Military Canteen
18640097,Green Chilly
19539137,Udupi Ahara
19011638,New Swathi Grand Pure Veg
60430,Donne Biriyani Mane
19481485,Hungry Chang
55570,Have More
20424312,Olio - The Wood Fired Pizzeria
19716010,Rolls & Bowls Company
19224945,Rolls N Snacks
51575,Hunan
19842560,Kapoor's Chaat Bhandaar
20197220,Louis Burger
19725733,Udupi Upahar Veg Restuarant
20060552,Restaurant 1179
19456870,Asia Kitchen By Mainland China
19913792,Kekou
56475,Priyadarshini Restaurant
18856593,Kolkata Famous Kati Roll
19084788,Dakshin Delicacy
20174133,Mallu House
19959097,New Rajanna Military Hotel
18972905,Sri Udupi Grand
19920607,Keventers Ice Cream
19195027,Aadvik Ka Kitchen
20039390,Salt - Indian Restaurant Bar & Grill
20009011,BigBites
20263697,Dragon’s Kitchen
19129056,You Mee
19832448,Burger It Up
19103011,Gully Treats
19446040,Zahra's Kitchen
58798,Roy Hotel & Restaurant
19505452,Lo! - Low Carb And Keto Foods
19832444,Kouzina Kafe - The Food Court
18822143,Lassi Shop
19546584,Udupi Vaibhav
19503605,Nizam's Kitchens
19575738,Sri Kabalamma Pork Mutton Hotel
61617,Kabab Palace
57748,Zam Zam Kabab House
19709885,Sri Maruthi Gowda's Military Hotel
61646,Gowdara Hatti
20007073,Mega Biryani
20146035,GLOBO Ice Creams Of The World
18422900,Sri Maruthi Miltry Hotel
18418561,Absolute Chinese
19609758,New Spice Tandoori
19594837,Thali 99
51759,KC Das - Sweet House
19103278,Hao Chi
18333139,Pot Biryani
19415815,Samosa Singh
19737438,New Kadai Family Restaurant
18749492,Barley & Grapes Cafe
19873873,ITC Sunfeast Baked Creations
19176959,HomeSe Just Veg
19819557,Taiki
19734549,The Brooklyn Creamery - Healthy Ice Cream
18578555,Basaveshwarnagar Dosa Corner
20318934,Donne Biriyani Mane
19874554,Food Court By Kitchens@
18695060,Grow Fit
18681581,Halli Mane Donne Biriyani
59589,Roll N Roll
19167158,Joy's Kuttanadu Restaurant
19463666,Simply Chats
20263151,Rollsking
19743735,Karnataka Chicken Biryani Point
20009034,Curryce Andhra Bhojanam
20114287,Rich Grills Restaurant
19866094,Nammur Donne Biryani
18628912,Sri Durga Chats & Juice
19118676,The Betel Leaf Co - Originally from Bangalore
19611112,GFC Biryani
55660,Tasty Paradise
18313523,Vinny
19150920,Taste Of Malabar
56758,Kadai
19603752,A1 Biryani Combo 75
18402900,The Druid Garden
18802596,New Prashanth Hotel
58362,Jay Jagannath Bengali Mess
54225,Gullu's Chat
55174,Paris Restaurant
20040323,Chicken House
19539791,Go Naati
19062995,Happy Platter
19658795,Abubakar Siddiq Hotel
20023597,Punyashree Hotel
18499701,Gulbarga Refreshment
19887170,Elevate58
20171732,Mystique Palate
20175460,Smoky Docky
19274791,Express By ABs
19636272,New Sukhi Sagar
18756010,Tango Sandwich King
19525518,Kunafa World
19368749,New BEL Prashanth Naati Style
19655705,Suguna Kabab Corner
19163398,Raj Donne Biriyani Mane
18659303,Kolkata No.1 Katti Rolls
60875,Coastal Biryani Paradise
18642512,Stories Bar & Kitchen
52393,Happy Belly Bakes
57736,Chinita Real Mexican Food
19269962,Plan B
19618519,Naidu's Sakath Utta
18565926,Bengaluru Donne Biriyani Katte
61143,Tandoori Ghar
60110,Savji's Roll 'N' Biryani
61647,Ganesh Food Joint
20000410,Uncle Tom's Cafe
58904,Gundappa Donne Biryani
19833354,Pizza Plutos
18366675,Pizza Stop
20411895,Curry Village Restaurant & Cafe
20144809,"Crisp "" N"" Joy"
60292,South Ruchis
18715939,Basaveshwar Khanavali
19959192,Udupi Kitchen
20084657,Sirimane Family Restaurant
19947732,Sri Durga Chats & Ice Cream Parlor
20227308,Shafiz Lajawaab
20273572,Udupi Upachara
19726516,Bangarpete Chats
19700500,Artinci - Indulge Guilt Free!
20015861,KFDC Mathsya Darshini
19486500,Street Foods By Punjab Grill
58698,Mamagoto
19286080,MISU
19893393,Ambara Andhra Restaurant
19296276,Cake Pastries
51366,The Higher Taste
18892261,Paradise Cafe
19822070,Paratha Box by EatFit
20359508,Puliyogare Palace
19966411,MH 12 Pav Bhaji
19870516,Donne Biryani
18419818,Donne Biriyani House
18676537,Donne Biriyani Angadi Mane
19229567,Kadegowda Military Hotel
18688104,Nando's
19485072,New Karavali Mess
20198340,Halal Pizza
19832442,Sundae Everyday Ice Creams
19841756,HRX by EatFit
18571539,Maravanthe
20346492,Nirula's
20199426,Shree Sagar
20079904,Davanagere Butter Dosa Corner
20209910,Biryani Hunter
18412094,Fabelle Chocolates - ITC Windsor
20128142,8055 - The Restaurant
19979539,Burger Elite
19639118,Cafe Coco
19771875,Cake & Bake
19714949,The Delhi Ritual
18927721,The Light House Restaurant
18762396,Bangalore Kabab Centre
55688,Hotel Savajis
19869896,Vinaya Cafe
58877,Kudla Beach
19913977,Grub Monkeys
20373923,Wat-a-Burger! India Ka Burger
19594891,Roti Curry & Co
19957628,Dock Frost'd
20081376,Bowl Soul
20016277,Rasapaka
19816763,The Sugar Free Keto Kafe - By Artinci
19646747,Mamma Rotti Family Restaurant
20137373,The Home Food
19364624,Sri Ram Bhojanalay
19141374,Ayodhya Aahar
19957486,Mandarin By Sabroso
20237947,Winners Pizza - Fresh Dough
20183727,Nisarga Grand
20248683,Drunken Monkey
19481244,Tharavadu Malabar Biryani
19546690,Crepito
57175,Esplanade
19982251,New Punjabi Dhaba
18499714,New A1 Chicken Biryani Point
18715236,Kolkata Famous Kati Rolls
18562416,Hotel New Panchavati
58847,Connie's Restaurant & Steakhouse
20255924,Royal Garden Family Restaurant
18791090,Om Sai Ram Food Junction
50694,Mint Masala
19981933,The Taste Hub
20092458,Jaggery Cafe
19528904,Slay Coffee Bar
19820618,ATH - All Things Healthy!
19577654,Rice Sambar
19945368,Cold Stone Creamery
19605255,Amogha Sagar Grand
18727856,Udupi Ruchi
19608088,PVR Café
20345278,Veg Daawat By Behrouz
19335721,Cool City
20083572,Pulusu
19388777,Sikandar
20278445,Appu Biryani Centre
57739,Garden Kabab Corner
51980,Hotel Chandrika
52677,Hotel Nalapaka
20370076,3 Mangos
18305630,Hatch
20371710,Kutumba Kitchen
19308462,Bong Connection
20328400,Signature Wraps & Rolls By Faasos
20174087,House of Mughals
19448629,Fish Land KSCFF
18738797,Chin Lung Resto Bar
18637699,Maarish Food Joint
20083631,Kolkata Victoria Chat House
20235490,Boobacha
19365884,Fit Feast
20346562,Sangam House Of Kebabs
19704833,Grand Foodies Restaurant
19996287,Pizza Brew House
20006507,Shyam Mishra Juice Centre
18651620,Midnight Eats
20410086,Trattoria By Toscano
18629670,Happy Hours
18689701,Lassi 'n' Mock
19675488,Baf's Cafe
19503416,Nizam's Kitchens
19745849,MM Prashanth Hotel
19840251,Queens Restaurant
18565699,New Govind Rao Military Hotel
20029902,22 Se Srabon
20138620,LM Paradise Cuisines And Cafe
19270115,A1 Ambur Chicken Biriyani Point
19648173,Royal Savera Family Restaurant
19332563,Papa Roll's
19813975,Lakshmi Juice Centre
19949151,Holy Doh!
20334571,GFC Biryani
20359496,Bowl 99
19196300,V Cafe- Meals By PVR
19880190,Fat Cat Pizza Company
20320102,Asia Seven
19158743,Candice's Gourmet Sandwiches
19796084,Mane Holige Kuruku Thindi
20141054,Bombay Kulfi &  Rabri
20334157,Dil Tiffins
20320663,Green Cravings
19762111,Ambur Biriyani House
20384621,Khichdi Kahani
19292657,Edesia by Freshmenu
18486737,Ice Fort
19599922,Sree Ganesha Fruit Juice Centre
19749787,Delhi Dhaba
20228704,The Happy Fields Kitchen
20347566,Annapoorneswari Dose Corner
19612736,Armani Kitchen
20108662,Thin Tony's Pizza
20351200,The Celebration Cakes And Desserts
52936,Charminar Kabab Paradise
20339216,Protein Chef
20237943,Starboy Pizza & Shakes
50408,Eden Park
19832592,Slurpy Shakes
20117511,CupCake Noggins By CakeZone
20379887,Vaibhav Biryani
19740335,Gourmet Ice Cream Cakes By Baskin Robbins
20216462,Shamsi's Rolls & Kebabs
19675720,Nammura Naati Mane
20315550,Park Street
18715816,Shree Sagar Veg Fast Food
19701372,Sri Krishna Delicacy
19271305,Hotel Karnataka
19994228,S M Sea Fishes
18670814,Tasty Munch
20383813,AR Cafe
19154115,Sri Ranganatha Military Hotel
18948389,Naaan Veg Ootada Mane
59102,Desi Vdesi
18996091,Haji Ali Juice Centre
18766505,Tawa Tandoor
53709,Cafe Noir
19383805,Smokin Burg
19186246,Sree Ganesha Fruit Juice Center
50510,Infinitea Tea Room & Tea Store
19759486,Mysuru Sri Hanumanthu Palav
20197363,Andhra Meal Co
19213358,Mubarak Restaurant
20025698,Peppy Parathas & Rolls by Chai Point
54198,Venus Bar And Restaurant
20186870,Pebo
18865098,Nandini Swadista Loka
19322513,Heavenly
20037119,Tarangini
19884364,Sri Ramji Sweet And Chats
19060783,Tasty Food
19985793,Ipsha's Kitchen
20260302,The Punjabi Kitchen
50141,Bheema's
18502137,Juice Adda
18724695,S G Rao’s Military Hotel
19691762,Balaji Kabab Corner - Gowdru Natti Style
19971028,Sorbetto
19466303,Abhiruchi Hindu Military Hotel
19456277,The Grill & Cheese Cafe
55692,Hotel New Grand
19619894,Savera Lassi Shop
52097,Dolci Desserts
19228277,Kingsway Restaurant
19141381,Karachi Bakery
18448380,Salt Mango Tree
58099,Northwind
19632942,Pattegar Donne Biriyani
20370445,Shree Swathi Cafe
50887,Shezan
19892535,De Zyka Cafe
19586034,Badmaash
20069411,Himadri Ice Cream
18806591,Robin Brown Ice Creams
50462,Hard Rock Cafe
50959,Tandoor
18449975,The Rice Bowl
50751,The Royal Corner - Pai Viceroy
19565126,Combos Jumbos Mumbos
52253,Green Theory
19573836,INOX
60673,Soda Bottle Opener Wala
18863480,Facecake
19292652,Soroush Biryani
18582491,Mitti Cafe
19705919,Spices Food Joint
55928,Bharath Restaurant
57740,Karavali Deluxe
18604133,Lazio Steaks & More
19716965,World Brew Cafe
19895427,Taste Of Kolkata
19615917,Xpress Rolls
51202,Taiyvan's
20390108,A1 Chicken Biryani Point
19668161,The Best Snacks Adda
19796319,Shalimar Family Restaurant
19386114,Socialize
19139001,Kitty's Corner
51007,Ocea Hotel
19569452,The Snackstop - Eswaris Homemade Snacks
20410858,The Ultimate Food
20359494,Roti Curry & Co
50890,Shiro
20207991,Ambur Hot Dum Biryani
51521,Sanadige - Goldfinch Hotel
18577169,Shaken & Stirred
20341959,Fusion Biryani
20314435,The Meals Junction
20437811,New Mangaluru Lanch Home
50590,Kobe Sizzlers
18790967,Karnatic
19554587,Deli2Go
20365528,Cheesecakes By CakeZone
20320251,The Lassi Corner
19283192,JIANG Pure Veg
19256643,Atithi Grand
20357295,Goila Butter Chicken
19807914,Subbanna Military Hotel
19365924,Yangchow
19426524,Big Boss Combo
52331,Fishland
55419,Yauatcha
51603,Zaks Mediterranean Cuisine
53397,Carnival de Goa
20225664,Gustosa Pasta
57741,Annapurna North Indian & Chinese Restaurant
18533361,Justbe Resto Cafe
20303042,Fruitbae
19723879,Swagat Restaurant
19984915,Magic Pizza Corner
19577743,R R Gobi Corner & Tiffen Center
19685656,Ghar Ki Rasoi
20214761,Only @ 69 & 99
57811,Ragoo's Kitchen
19589944,The Illusion Cafe
19813861,Shenoys Savi Sagar
19551566,Pizza King
53084,Pulimunchi
20436801,Naidu's Biryani
50456,Gufha - The President Hotel
20237955,New York Waffles & Dinges
52463,Ayda Persian Kitchen
18173064,Kamat Restaurant
18564731,The Konkan - Seafood Restaurant
20024611,Guru Datta Bangarapete Chats
20287527,What A Sandwich
20439278,Naati Mane
19099635,L J Iyenger’s Cakes N Cookies
19985556,Toothpick
19833358,Biryani And  Bowls
56353,Kava - Fairfield By Marriott
20329989,Kubo
19611971,Chinese Hot
19946245,Häagen Dazs
50975,The 13th Floor
20009168,McCafe By McDonald's
18728530,Mayura 1989
19984190,Flying Kombucha
19222392,Amigos Resto Cafe
19350648,Cookie Man
55711,Raj Restaurant
55549,Havelli - Chairman's Resort
19479414,US Pizza
53391,Samudra Bar & Restaurant
20442389,Burger & Pizza Club
19326864,RG's Ice Berg Ice-Creams
20089387,Sree Ganesha Chats & Foods
20242776,Buffet Biryani
19549804,Trattoria By Toscano
19067714,Potteery Nine Cafe
19613658,Taste Of Coast
18530366,Jeet Punjabi Tadka
19576115,Imperio Combo King
18339874,Farzi Cafe
20270601,Sachin Biryani's
19133822,Monu Punjabi Dhaba
19622487,Snaack Shop
18418534,Shree Guru Sagar
20197360,The Daily Bowl
56304,Chandus Hotel
19660534,Hot Punjabi Restaurant
19527734,Khalifa Restaurant
19997072,Soul Delights
19579712,RCB Bar & Cafe
19767124,Shiva's Military Hotel
19141037,India Chai Lounge
19550781,Canyin
20344218,Richie's Vada Pav
19270656,Vegan Kitchen - By Infinitea
20125065,Kamat Hosaruchi
18165767,Pakwan
20265161,Brown Burger Co.
19327156,Waffle Magic
20149930,Just Bake
19978438,Adisakhti Mess
51658,24/7 - The Lalit Ashok Bangalore
57424,Sanchez
19593589,Basaveshwar Khanavali
19632156,Pastries Park
20170187,Burger@49
20353397,The Pastry Zone
19964040,Nandus Biriyani
18726626,Sultan’s Creams & Faloodas
20361428,Dil Se Chinese
57774,7-Star Ambur Dum Biriyani
19797386,New Ambur Hot Dum Biryani
20200475,Myfroyoland
20351205,Dum Burger
19608443,Zed The Baker
19691232,Hungry Panda- Deliciously Chinese
19556877,Tycoons - Fine Dine & Retro Bar
19083433,Sri Rajarajeshwari Iyer Mess
20340556,DiabeSmart
19812846,Baadoota
20117723,Donburi
19688673,Suzy Q By 1522
19704769,Coffee Time
19870216,Smocky And Snacky
20237948,Momo Guy
19209258,Sri Ranga Military Hotel
20104331,Madhu Foods
19624799,Chicking
52459,CTR Shri Sagar
50557,Kanti Sweets
19874018,Kwality Wall’s Frozen Dessert and Ice Cream Shop
18472372,Lassi Shop
19260601,Sardarji Londonwaley
59224,Asha Sweet Center
18638330,Chetty's Corner
60809,Brahmins' Thatte Idli
19465817,Chaatimes
59668,By 2 Coffee
19510179,K C Das
19453127,Samosa Singh
19488936,The Brooklyn Creamery - Healthy Ice Cream
19868496,Simpli Namdhari's
19580449,Sweet Chariot
19332331,Rajasthani Bhojan
19473934,Chapathi Mane
19909382,New Agarwal Bhavan
18022248,South Idlis
58949,The Higher Taste Stores
19840378,India Sweet House
19358754,Fabelle Chocolates
19587906,Uttara Karnataka Foods
53893,Iyer Mess
18538010,Chikkanna Tiffin Room
19650042,Amul Icecream Parlour
19075860,Sai Ram Juice And Chats
52310,The Fast Food
57108,Sri Krishna Sweets
20297461,Dil Tiffins
19795480,Asha Melange
53966,Chili's American Grill & Bar
18618094,Hatti Kaapi
19101010,Coffee Santhe
19421234,Amerikhani
19217675,Maggi Mane
19453129,Chandni Chowk
18412445,Namma Kudla
19627460,Donut Hubb
19553877,Deli2Go
19255568,Surakshith Chinese Nalapaka
19930348,Chapathi Mane
19709878,Malleswaram Thatte Idly Cafe & By 2 Coffee Point
19528070,Shanti Tiffin House
19235256,Sandwich Station
59124,Momo Shop
19914351,Karnataka Bhel House
19412197,Asha Melange
18541608,Lan Thai
52729,Bun World
19038372,Sandwichwallas
19639407,Raaj's Dakshin Ruchi
19945868,Koli Hut
18489108,Burp
19894462,Signature Cafe
19887523,Hokart - Sri Annapoorna Sweets And Condiments
19704387,The Baker's Dozen
19932255,Manglore Cafe Hot And Cold
19663219,The Royal Burgers
19055097,Karan's Appetite Cafe
18816652,Namma Manne Thindi
19473525,Locally
19869728,KEKIZ -The Cake Shop Ganga Nagar
19480261,LJ Iyengar's Cakes N Cookies Sweets
19789467,Eat Out Zone
19709090,Ganesha Fruit Juice Center
19785732,Coffee Point
18685290,Malleshwaram Holige Mane
19717323,Ramanaa's Biriyani
19906703,DNA Cuisine - Doctor Nutri Ambrosia
19700481,Red Panda-Chinese Food & Momos
19961640,Green House Biriyani Point
18699323,Kesariya
51736,Kalmane Koffees
18364474,Jai Mataji Farsan And Sweets
51440,Aathithya
18777921,WarmOven Cake & Desserts
53792,Domino's Pizza
50474,Empire Restaurant
19731319,Kwality Wall’s Frozen Dessert and Ice Cream Shop
19551549,KFC
50691,Meghana Foods
18555032,McDonald's
18308765,Pizza Hut
18740146,Leon's Burgers & Wings
19673874,Five Star Chicken
19106792,Nandhini Deluxe
18531727,Polar Bear
19035106,Kanti Sweets
18407933,MOJO Pizza - 2X Toppings
50307,Corner House Ice Creams
50128,Beijing Bites
18344013,Behrouz Biryani
18387423,Ovenstory Pizza
18232684,BOX8 - Desi Meals
18877799,Subway
54308,Faasos - Wraps & Rolls
19882628,Sri Udupi Food Hub
51829,Taco Bell
19406398,Dindigul Thalappakatti
18353479,Lassi Shop
20211892,Anand Sweets And Savouries
18569124,Goli Vada Pav No. 1
19142317,EasyBites by Empire
51040,Truffles
18996330,"Frozen Bottle - Milkshakes, Desserts and Ice Cream"
20157374,Amma Pastries
20128130,The Belgian Waffle Co.
19425861,Baskin Robbins
19411100,LunchBox - Meals and Thalis
20167129,Biryani Blues
20286198,Theobroma
19823911,ZAZA 22 Spice Awadhi Biryani
19810605,NH1 Bowls - Highway To North
19268511,The Biryani Life
19263794,Kaati Zone Rolls and Wraps
18280602,Chai Point
53311,Ande Ka Funda
18942965,The Good Bowl
19329637,Mealful Rolls - India's Biggest Rolls
18677149,Keventers - Milkshakes & Desserts
20360007,Mad Over Donuts
60335,Chung Wah
18774341,Cupcake Bliss Cakes & Desserts
20306966,Yumlane Pizza
18612672,Starbucks Coffee
19542330,LeanCrust Pizza- ThinCrust Experts
19849250,Momo Zone - The Momo Company
18551643,Sweet Truth - Cake and Desserts
55111,ibaco
19480688,Itminaan Matka Biryani - Slow Cooked
19840422,Pure Veg Meals By LunchBox
19527525,Just Cakes
18939294,BTC - Bathinda Thali Company
19808065,The Dessert Zone
19644126,Mainland China
19257266,Magnolia Bakery
19187289,Empire Juices and Desserts
20338861,NOTO - Healthy Ice Cream
18711138,Indiana Burgers
20367774,Third Wave Coffee
19680838,Haka
18577160,Firangi Bake
19497195,Kulfi Shulfi- Kulfis and Ice Cream
18984599,SLAY Coffee
20135036,FB Café By Frozen Bottle
18616458,Sindhoora Gardenia
18221544,Asia Kitchen By Mainland China
20439103,Giani Ice Creams
19807988,Burger It Up
19131494,Lo! - Low Carb And Keto Foods
19742460,Kouzina Kafe - The Food Court
19746038,GLOBO Ice Creams Of The World
19660524,Basco And Fry
19329319,Sundae Everyday Ice Creams
20342874,Nirula's
20081281,Bowl Soul
52553,Momo Rice Noodles
19843620,Magic Grill
19820570,ATH - All Things Healthy!
20345872,Veg Daawat By Behrouz
20328330,Signature Wraps & Rolls By Faasos
20349090,Burgerama
18765163,Karachi Bakery
18162884,Chefkraft
20320697,Green Cravings
19901461,Khan Saheb Grills And Rolls
18685455,Khai Khai
19061817,Thoda Aur
20394143,Shanghai Chef Chinese
20219903,Wack Waffles & Brownies
18581933,Vegan Heat
19851488,Prowl Foods By Tiger Shroff
20385284,Coorg Pork Joint
19857947,Tikka Kebab Express
19371935,Mr. Biriyani
20206075,MBA In Khichdi
20338721,Protein Chef
19116703,Prezzed Juicery
18588523,La Casa Brewery And Kitchen
19540716,Naati Cafe
20269287,Starboy Pizza & Shakes
19586178,Hebe's
20304220,Mr. Momo
18774419,Slurpy Shakes
50287,Chungs Pavilion
56621,L J Iyengar Bakery
20219048,Bansal Quick Bites
20339123,Vadilal Ice Cream
19841302,Osyummly
56089,Dalma
20297589,Living Bowls
19420083,Roti Curry & Co
19987182,Tamilian Lunch House - Since 1973
19577635,Foodpecker
18048267,Tawa Ghar Ka
18353099,Indian Paratha Factory
20181465,Blr Fusion Kitchen
19492321,Cake Factory
18627628,Bihar Ki Shan
54147,Axomi - Taste of Assam
19950445,Hotel Thoranam
19287173,Heaven In A Jar
18803676,China Bistro
19718106,Madurai Tiffin Center
19526337,Fat 2 Fit Healthy Food
18812682,Santé Spa Cuisine
19397254,Say Cheese! Pizza
20294869,Andhra Meal Co
19347905,Dal-icious
18479199,IceBreakers
20023778,Peppy Parathas & Rolls by Chai Point
19581155,Burger King
51382,Subway
50024,Amma's Pastries
18772485,Samosa Party
61381,Falahaar & Kota Kachori
18674651,Krispy Kreme
19408169,Just Bake
18756354,Chaatimes
58540,Cafe Coffee Day
19223496,Kolkata Famous Kati Rolls
18367139,Juice Junction
19547777,Puchkas
19574563,Lassi Corner
19886909,Namma Madurai Militri
18022278,Eat N Drink
52408,Southinn
50672,McDonald's
18721129,Pizza Hut
20033932,Five Star Chicken
19852740,Onesta
20146085,MOJO Pizza - 2X Toppings
19739559,Andhra Gunpowder
18379377,CakeZone
20092197,La Pino'z Pizza
20146073,BOX8 - Desi Meals
18414362,WOW! Momo
19783516,Biryani Trip - Destination Hyderabad
57215,WarmOven Cake & Desserts
19665831,Kwality Wall’s Frozen Dessert and Ice Cream Shop
52281,Madurai Idly Shop
19860996,Chinese Wok
20434437,The Belgian Waffle Co.
20319517,Ghee And Turmeric
20145924,ZAZA 22 Spice Awadhi Biryani
20145933,NH1 Bowls - Highway To North
20146106,Mealful Rolls - India's Biggest Rolls
20319498,Chaayos Chai+Snacks=Relax
20145869,LeanCrust Pizza- ThinCrust Experts
18369807,Krispy Kreme
20146094,Itminaan Matka Biryani - Slow Cooked
59648,Bathinda Junction
18687633,AB's - Absolute Barbecues
55825,Cafe Coffee Day
19739560,Momo Monk
19739564,BigBites
20007061,Mega Biryani
20145910,GLOBO Ice Creams Of The World
50620,Little Italy
20449332,The Brooklyn Creamery - Healthy Ice Cream
57833,Big Pitcher
19708955,Raffaele's Ristorante Pizzeria
20246698,Express By ABs
18782265,The Bangalore Cafe
19434910,Malabar Cafe
19930752,Belgian Waffle Factory
18732665,Barbecue By Punjab Grill
19820303,Paratha Box by EatFit
51794,Momoz
19457701,Chinese BAE
19364556,Auntie Fung's
19456534,Chopstick
19153413,Taste Of Malabar
19841764,HRX by EatFit
18978412,Punjabi Kitchen
18754776,Havmor Ice Cream
20081257,Bowl Soul
19687861,Chai Days
18165774,The Chocolate Heaven
19608050,PVR Café
20345310,Veg Daawat By Behrouz
18892604,Pizza Theatre
20330467,Signature Wraps & Rolls By Faasos
20256092,Nomad Pizza - Traveller Series
19291413,Big Wong
50976,The Bawarchi
19464083,21 Pork Street
20229857,Shyam Mishra Juice Centre
57166,Kairali Restaurant
20384619,Bowl 99
18868037,Crazy Pizza
18719335,Bismillah Hotel
20320689,Green Cravings
19292561,Edesia by Freshmenu
19791314,Jain & Veg Cuisines
20344575,Starboy Pizza & Shakes
19665687,Kwality Wall’s Frozen Dessert and Ice Cream Shop
19679267,Five Star Chicken
19266639,Amma's Pastries
19436431,WOW! Momo
20141352,The Bake Feast
54575,Uttam Sagar
18581169,Ambur Dum Biriyani
19648459,Goila Butter Chicken
18919862,Cafe Coffee Day
18715268,Kolkata Famous Kati Rolls
19622805,Bombay Kulfis
19425300,Delicious Momos
56746,Srinidhi Sagar
18311332,Shaap
54997,Sweet Chariot Cafe
19329426,Iyengars Bakery
18569094,Step Right Up
59719,Ganesh Food Joint
50567,Kerala Pavilion
19553554,Deli2Go
18958738,Hatti Kaapi
58943,Calcutta Famous Chats
19424304,Parijata Pure Veg
18563927,Santrupti Uttara Karnataka Food Store
20120979,Nandhana Palace
19638445,Empire Restaurant
19544817,Meghana Foods
19411233,Laizon Asian Grill & BBQ
50392,Domino's Pizza
53713,McDonald's
20391468,Subway
53445,KFC
19020945,Thalassery Restaurant
19004339,Onesta
